Eelektross,604,604,0,Electric,,Amorphous,Amorphous,None,None,None,Levitate,Surge Surfer,Defiant,85,115,80,105,80,50,1,Tackle,1,Thunder Wave,1,Spark,1,Charge Beam,12,Bind,22,Acid,27,Headbutt,32,Discharge,37,Crunch,42,Leech Life,47,Thunderbolt,52,Acid Spray,57,Coil,62,Volt Tackle,67,Gastro Acid,72,Zap Cannon,77,Thrash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Dragon Claw,Roar,Toxic,Bulk Up,Sunny Day,Hyper Beam,Light Screen,Protect,Rain Dance,Giga Drain,Iron Tail,Thunderbolt,Thunder,Brick Break,Double Team,Shock Wave,Flamethrower,Rock Tomb,Facade,Volt Switch,Rest,Attract,Charge Beam,Endure,Dragon Pulse,Drain Punch,Giga Impact,Flash,Thunder Wave,Rock Slide,Sleep Talk,Bulldoze,Grass Knot,Swagger,U-turn,Substitute,Flash Cannon,Cut,Strength,Rock Smash,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elgyem,605,605,0,Psychic,,Human-Like,Human-Like,None,None,None,Telepathy,Synchronize,Analytic,55,55,55,85,55,30,1,Confusion,1,Growl,6,Imprison,12,Teleport,18,Psybeam,24,Guard Split,24,Power Split,30,Headbutt,36,Zen Headbutt,43,Recover,48,Calm Mind,54,Wonder Room,60,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Light Screen,Protect,Rain Dance,Safeguard,Thunderbolt,Psychic,Shadow Ball,Double Team,Reflect,Shock Wave,Rock Tomb,Facade,Rest,Attract,Thief,Steel Wing,Skill Swap,Energy Ball,Charge Beam,Endure,Nasty Plot,Recycle,Flash,Thunder Wave,Psych Up,Dark Pulse,Rock Slide,Sleep Talk,Dream Eater,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ally Switch,Astonish,Barrier,Cosmic Power,Disable,Guard Swap,Nasty Plot,Power Swap,Skill Swap,Teleport,Psych Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beheeyem,606,606,0,Psychic,,Human-Like,Human-Like,None,None,None,Telepathy,Synchronize,Analytic,75,75,75,125,105,40,1,Confusion,1,Growl,1,Imprison,1,Psychic Terrain,1,Teleport,18,Psybeam,24,Guard Split,24,Power Split,30,Headbutt,36,Zen Headbutt,45,Recover,52,Calm Mind,60,Wonder Room,68,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Hyper Beam,Light Screen,Protect,Rain Dance,Safeguard,Thunderbolt,Psychic,Shadow Ball,Double Team,Reflect,Shock Wave,Rock Tomb,Facade,Rest,Attract,Thief,Steel Wing,Skill Swap,Energy Ball,Charge Beam,Endure,Nasty Plot,Recycle,Giga Impact,Flash,Thunder Wave,Psych Up,Dark Pulse,Rock Slide,Sleep Talk,Dream Eater,Swagger,Substitute,Flash Cannon,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ally Switch,Astonish,Barrier,Cosmic Power,Disable,Guard Swap,Nasty Plot,Power Swap,Skill Swap,Teleport,Psych Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litwick,607,607,0,Ghost,Fire,Amorphous,Amorphous,None,None,None,Flash Fire,Flame Body,Infiltrator,50,30,55,65,55,20,1,Astonish,1,Smog,4,Ember,8,Minimize,12,Confuse Ray,16,Hex,20,Will-O-Wisp,24,Fire Spin,28,Night Shade,32,Curse,36,Shadow Ball,40,Inferno,44,Imprison,48,Pain Split,52,Overheat,56,Memento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Taunt,Protect,Safeguard,Solar Beam,Psychic,Shadow Ball,Double Team,Shock Wave,Flamethrower,Fire Blast,Facade,Rest,Attract,Thief,Overheat,Energy Ball,Endure,Will-O-Wisp,Payback,Flash,Psych Up,Dark Pulse,Sleep Talk,Dream Eater,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haze,Acid Armor,Power Split,Clear Smog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampent,608,608,0,Ghost,Fire,Amorphous,Amorphous,None,None,None,Flash Fire,Levitate,Infiltrator,60,40,60,95,60,55,1,Astonish,1,Ember,1,Minimize,1,Smog,12,Confuse Ray,16,Hex,20,Will-O-Wisp,24,Fire Spin,28,Night Shade,32,Curse,36,Shadow Ball,40,Inferno,46,Imprison,52,Pain Split,58,Overheat,64,Memento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Taunt,Protect,Safeguard,Solar Beam,Psychic,Shadow Ball,Double Team,Shock Wave,Flamethrower,Fire Blast,Facade,Rest,Attract,Thief,Overheat,Energy Ball,Endure,Will-O-Wisp,Payback,Flash,Psych Up,Dark Pulse,Sleep Talk,Dream Eater,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haze,Acid Armor,Power Split,Clear Smog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandelure,609,609,0,Ghost,Fire,Amorphous,Amorphous,None,None,None,Flash Fire,Levitate,Infiltrator,60,55,90,145,90,80,1,Astonish,1,Ember,1,Minimize,1,Smog,16,Confuse Ray,20,Hex,24,Will-O-Wisp,28,Fire Spin,32,Night Shade,36,Curse,40,Shadow Ball,46,Inferno,58,Pain Split,62,Imprison,64,Overheat,68,Memento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Taunt,Hyper Beam,Protect,Safeguard,Solar Beam,Psychic,Shadow Ball,Double Team,Shock Wave,Flamethrower,Fire Blast,Facade,Rest,Attract,Thief,Overheat,Energy Ball,Endure,Will-O-Wisp,Payback,Giga Impact,Flash,Psych Up,Dark Pulse,Sleep Talk,Dream Eater,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haze,Acid Armor,Power Split,Clear Smog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axew,610,610,0,Dragon,,Monster,Dragon,None,None,None,Steelworker,Mold Breaker,Unnerve,46,87,60,30,40,57,1,Leer,1,Scratch,3,Bite,6,Metal Claw,9,Assurance,12,Taunt,15,Scary Face,18,Dragon Claw,21,Iron Head,24,Crunch,27,Dragon Dance,30,Dual Chop,33,Laser Focus,36,Dragon Pulse,39,Swords Dance,42,Outrage,45,Guillotine,48,Giga Impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon Claw,Roar,Toxic,Sunny Day,Taunt,Protect,Rain Dance,Iron Tail,Dig,Brick Break,Double Team,Shock Wave,Rock Tomb,Aerial Ace,Facade,Rest,Attract,False Swipe,Fling,Endure,Dragon Pulse,Shadow Claw,Payback,Giga Impact,Swords Dance,Snarl,X-Scissor,Sleep Talk,Bulldoze,Poison Jab,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Counter,Harden,Endeavor,Night Slash,First Impression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraxure,611,611,0,Dragon,,Monster,Dragon,None,None,None,Steelworker,Mold Breaker,Unnerve,66,117,70,40,50,67,1,Bite,1,Metal Claw,1,Leer,1,Scratch,9,Assurance,12,Taunt,15,Scary Face,18,Dragon Claw,21,Iron Head,24,Crunch,27,Dragon Dance,30,Dual Chop,33,Laser Focus,36,Dragon Pulse,41,Swords Dance,46,Outrage,51,Guillotine,56,Giga Impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon Claw,Roar,Toxic,Sunny Day,Taunt,Protect,Rain Dance,Iron Tail,Dig,Brick Break,Double Team,Shock Wave,Rock Tomb,Aerial Ace,Facade,Rest,Attract,False Swipe,Fling,Endure,Dragon Pulse,Shadow Claw,Payback,Giga Impact,Swords Dance,Snarl,X-Scissor,Sleep Talk,Bulldoze,Poison Jab,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Counter,Harden,Endeavor,Night Slash,First Impression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,612,612,0,Dragon,,Monster,Dragon,None,None,None,Steelworker,Mold Breaker,Unnerve,76,147,90,60,70,97,1,Bite,1,Metal Claw,1,Leer,1,Scratch,9,Assurance,12,Taunt,15,Scary Face,18,Dragon Claw,21,Iron Head,24,Crunch,27,Dragon Dance,30,Dual Chop,33,Laser Focus,36,Dragon Pulse,41,Swords Dance,46,Outrage,53,Guillotine,60,Giga Impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon Claw,Roar,Toxic,Sunny Day,Taunt,Hyper Beam,Protect,Rain Dance,Iron Tail,Earthquake,Low Sweep,Dig,Brick Break,Double Team,Shock Wave,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Focus Blast,False Swipe,Fling,Endure,Dragon Pulse,Shadow Claw,Payback,Giga Impact,Swords Dance,Snarl,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Poison Jab,Grass Knot,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Counter,Harden,Endeavor,Night Slash,First Impression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cubchoo,613,613,0,Ice,,Field,Field,Aspear Berry,None,None,Snow Cloak,Slush Rush,Rattled,55,70,40,40,40,60,1,Growl,1,Powder Snow,3,Endure,6,Fury Swipes,9,Icy Wind,12,Play Nice,15,Brine,18,Frost Breath,21,Slash,24,Flail,27,Charm,30,Hail,33,Thrash,36,Rest,39,Blizzard,42,Sheer Cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Water Pulse,Toxic,Hail,Taunt,Ice Beam,Blizzard,Protect,Rain Dance,Dig,Double Team,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Brine,Fling,Endure,Shadow Claw,Avalanche,Snarl,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Grass Knot,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assurance,Avalanche,Encore,Focus Punch,Night Slash,Play Rough,Sleep Talk,Yawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,614,614,0,Ice,,Field,Field,Aspear Berry,None,None,Snow Cloak,Slush Rush,Swift Swim,95,130,80,50,80,70,1,Icicle Crash,1,Aqua Jet,1,Charm,1,Endure,1,Fury Swipes,1,Growl,1,Powder Snow,9,Icy Wind,12,Play Nice,15,Brine,18,Frost Breath,21,Slash,24,Flail,27,Swagger,30,Hail,33,Thrash,36,Rest,41,Blizzard,46,Sheer Cold,51,Superpower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Water Pulse,Roar,Toxic,Hail,Bulk Up,Taunt,Ice Beam,Blizzard,Hyper Beam,Protect,Rain Dance,Earthquake,Dig,Brick Break,Double Team,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Focus Blast,Brine,Fling,Endure,Shadow Claw,Giga Impact,Stone Edge,Avalanche,Swords Dance,Snarl,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Grass Knot,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assurance,Avalanche,Encore,Focus Punch,Night Slash,Play Rough,Sleep Talk,Yawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryogonal,615,615,0,Ice,,Mineral,Mineral,None,None,Never-Melt Ice,Levitate,Levitate,Dazzling,80,50,50,95,135,105,1,Bind,1,Ice Shard,4,Confuse Ray,8,Rapid Spin,12,Laser Focus,16,Icy Wind,20,Haze,20,Mist,24,Ancient Power,28,Aurora Beam,32,Night Slash,32,Slash,36,Freeze-Dry,40,Light Screen,40,Reflect,44,Recover,48,Ice Beam,52,Acid Armor,56,Solar Beam,60,Sheer Cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Ice Beam,Blizzard,Hyper Beam,Light Screen,Protect,Rain Dance,Dazzling Gleam,Solar Beam,Double Team,Reflect,Facade,Rest,Attract,Endure,Explosion,Giga Impact,Avalanche,Sleep Talk,Poison Jab,Swagger,Substitute,Flash Cannon,Defog,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelmet,616,616,0,Bug,,Bug,Bug,None,None,None,Hydration,Shell Armor,Overcoat,50,40,85,40,65,25,1,Absorb,1,Protect,4,Acid,8,Curse,12,Mega Drain,16,Struggle Bug,20,Yawn,24,Acid Armor,28,Giga Drain,32,Guard Swap,36,Body Slam,40,Recover,44,Bug Buzz,48,Final Gambit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Protect,Rain Dance,Giga Drain,Double Team,Sludge Bomb,Facade,Rest,Attract,Energy Ball,Endure,Bug Buzz,Sleep Talk,Swagger,Substitute,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baton Pass,Double-Edge,Encore,Endure,Feint,Guard Split,Mind Reader,Mud-Slap,Pursuit,Spikes,Toxic Spikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelgor,617,617,0,Bug,Dark,Bug,Bug,None,None,None,Hydration,Sheer Force,Unburden,80,70,40,100,60,145,1,Absorb,1,Acid,1,Acid Armor,1,Acid Spray,1,Body Slam,1,Curse,1,Double Team,1,Guard Swap,1,Quick Attack,1,Water Shuriken,1,Yawn,12,Mega Drain,16,Struggle Bug,20,Swift,24,Agility,28,Giga Drain,32,Power Swap,36,U-turn,40,Recover,44,Bug Buzz,48,Final Gambit,52,Toxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Hyper Beam,Protect,Rain Dance,Giga Drain,Double Team,Sludge Bomb,Sandstorm,Facade,Rest,Attract,Focus Blast,Energy Ball,Endure,Bug Buzz,Giga Impact,Snarl,Dark Pulse,Sleep Talk,Swagger,U-turn,Substitute,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baton Pass,Double-Edge,Encore,Endure,Feint,Guard Split,Mind Reader,Mud-Slap,Pursuit,Spikes,Toxic Spikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stunfisk,618,618,0,Ground,Electric,Water 1,Amorphous,None,None,Soft Sand,Static,Storm Drain,Sand Veil,109,66,84,100,99,32,1,Mud-Slap,1,Tackle,1,Thunder Shock,1,Water Gun,5,Endure,10,Mud Shot,15,Revenge,20,Charge,25,Sucker Punch,30,Electric Terrain,35,Bounce,40,Muddy Water,45,Discharge,50,Flail,55,Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Protect,Rain Dance,Thunderbolt,Thunder,Earthquake,Dig,Double Team,Shock Wave,Sludge Bomb,Sandstorm,Rock Tomb,Facade,Rest,Attract,Scald,Endure,Payback,Flash,Stone Edge,Thunder Wave,Stealth Rock,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Surf,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curse,Spite,Spark,Pain Split,Yawn,Astonish,Reflect Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mienfoo,619,619,0,Fighting,,Field,Human-Like,None,None,None,Inner Focus,Regenerator,Reckless,45,85,50,55,50,65,1,Detect,1,Pound,5,Fake Out,10,Reversal,15,Fury Swipes,20,Quick Guard,25,Force Palm,30,U-turn,35,Drain Punch,40,Hone Claws,45,Aura Sphere,51,Bounce,55,Calm Mind,60,High Jump Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Calm Mind,Toxic,Bulk Up,Work Up,Sunny Day,Taunt,Protect,Rain Dance,Low Sweep,Dig,Brick Break,Double Team,Reflect,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Focus Blast,Fling,Endure,Drain Punch,Payback,Stone Edge,Swords Dance,Psych Up,Rock Slide,Sleep Talk,Poison Jab,Grass Knot,Swagger,U-turn,Substitute,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ally Switch,Baton Pass,Endure,Feint,Knock Off,Low Kick,Me First,Smelling Salts,Vital Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mienshao,620,620,0,Fighting,,Field,Human-Like,None,None,None,Inner Focus,Regenerator,Reckless,65,125,60,95,60,105,1,Detect,1,Fake Out,1,Pound,1,Quick Guard,1,Reversal,15,Fury Swipes,20,Wide Guard,25,Force Palm,30,U-turn,35,Drain Punch,40,Hone Claws,45,Aura Sphere,53,Bounce,59,Calm Mind,66,High Jump Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Calm Mind,Toxic,Bulk Up,Work Up,Sunny Day,Taunt,Hyper Beam,Protect,Rain Dance,Low Sweep,Dig,Brick Break,Double Team,Reflect,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Focus Blast,Fling,Endure,Drain Punch,Payback,Giga Impact,Stone Edge,Swords Dance,Psych Up,Rock Slide,Sleep Talk,Poison Jab,Grass Knot,Swagger,U-turn,Substitute,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ally Switch,Baton Pass,Endure,Feint,Knock Off,Low Kick,Me First,Smelling Salts,Vital Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
